"PERIODE";"Senti";"Sais_2014_2015";"Sais_2013_2014";"Sais_2012_2013";"Sais_2011_2012";"Sais_2010_2011";"Sais_2009_2010";"Sais_2008_2009";"Loc_Reg11";"Loc_Reg21";"Loc_Reg22";"Loc_Reg23";"Loc_Reg24";"Loc_Reg25";"Loc_Reg26";"Loc_Reg31";"Loc_Reg41";"Loc_Reg42";"Loc_Reg43";"Loc_Reg52";"Loc_Reg53";"Loc_Reg54";"Loc_Reg72";"Loc_Reg73";"Loc_Reg74";"Loc_Reg82";"Loc_Reg83";"Loc_Reg91";"Loc_Reg93";"Loc_Reg94";"MIN_Saison";"MAX_Saison";"IN_Def";"IN_Temp"
"20-12-2015";NA;413;367;277;264;168;169;NA;342,95;284,385;216,89;285,995;417,14;328,3;434,29;324,785;508,66;479,57;480,24;401,46;495,935;398,11;334,28;380,01;311,17;358,475;394,41;391,765;521,39;NA;168;413;382,3;NA
"21-12-2015";NA;405;362;272;264;163;167;NA;334,46;279,075;203,71;276,52;407,3;302,355;431,29;316,265;529,07;493,955;501,59;388,535;507,77;372,14;316,93;375,06;276,42;341,24;383,12;374,195;517,36;NA;163;405;372,2;NA
"22-12-2015";NA;395;356;271;266;161;163;NA;326,77;275,525;197,71;269,405;403,76;282,765;430,67;311,55;537,365;506,285;518,92;382,075;515,805;357,175;300,54;363,17;249,03;320,01;372,21;365,74;517,63;NA;161;395;365,7;NA
"23-12-2015";NA;385;352;268;268;163;157;NA;324,85;261,89;192,05;262,94;398,09;267,185;428,07;310,23;541,44;510,985;525,25;373,215;513,43;342,535;289,01;359,66;239,67;303,07;372,04;368,185;518,23;NA;157;385;362,1;NA
"24-12-2015";NA;383;349;266;270;169;152;NA;325,68;253,005;194,94;262,76;388,35;263,2;433,8;319,615;543,355;506,835;514,695;376,02;517,585;333,04;286,66;354,22;243,37;295,085;380,61;376,82;516,79;NA;152;383;361,5;NA
"25-12-2015";NA;385;354;264;270;175;149;NA;328,28;236,7;195,54;266,33;383,72;273,915;443,07;332,985;540,24;522,7;496,19;399,28;514,505;331,31;279,39;354,14;251,53;295,475;385,6;383,765;507,33;NA;149;385;362,9;NA
"26-12-2015";NA;389;355;264;265;181;146;NA;334,91;221,755;193,5;277,95;373,4;294,225;441,42;356,745;546,845;571,665;472,565;418,535;505,32;337,165;282,67;357,44;274,93;301,57;383,08;394,19;498,97;NA;146;389;367,1;NA
"27-12-2015";NA;392;359;265;262;183;138;NA;335,54;210,21;193,44;289,15;373,79;328,03;439,18;379,17;555,37;602,14;456,38;426,49;500,71;342,605;285,45;360,83;287,51;308,84;374,67;404,785;481,81;NA;138;392;370,7;NA
"28-12-2015";NA;392;362;268;259;186;130;NA;334,77;200,7;189,68;313,115;378,94;336,04;432,89;399,765;564,755;591,05;437,63;441,255;494,9;352,12;293,15;359,13;301,8;318,475;367,89;421,66;473,73;NA;130;392;375,3;NA
"29-12-2015";NA;394;363;274;257;190;126;NA;335,93;211,41;183,65;335,505;388,3;354,655;417,7;425,355;573,195;581,96;411,395;459,515;486,67;366,105;305,1;367,22;325,37;334,225;361,84;426,03;480,55;NA;126;394;384,3;NA
"30-12-2015";NA;398;366;286;259;195;128;NA;342,32;235,23;192,44;357,26;406,34;370,435;414,95;453,79;580,41;571,68;399,76;465,11;480,36;384,35;318,93;368,9;357,58;351,355;359,48;421,315;499,48;NA;128;398;392,4;NA
"31-12-2015";NA;403;368;296;264;197;134;NA;350,23;271,935;205,99;376,7;418,4;391,115;421,34;478,01;619,945;547,795;425,16;459,825;470,38;404,33;330,37;384,15;372,12;363,995;357,56;430,18;522,11;NA;134;403;401,9;NA
"01-01-2016";NA;416;373;307;265;198;143;94;361,78;304,73;224,89;389,685;462,15;404,21;439,84;493,305;646,475;514,12;443,71;449,285;467,55;417,07;339,46;392,44;362,69;379,415;360,77;447,3;555,53;NA;94;416;416,2;NA
"02-01-2016";NA;431;377;317;269;197;152;103;372,32;343,725;242,4;423,45;513,3;430,83;457,2;499,355;678,06;481,21;435,33;419,67;478,67;424,79;342,11;384,5;350,94;391,085;369,73;435,07;587,23;NA;103;431;429,9;NA
"03-01-2016";NA;445;386;328;272;195;157;110;388,27;370,08;247,93;433,515;558,25;444,365;490,36;488,275;715,82;438,4;452,55;418,39;490,365;429,805;349,5;387,13;345,64;403,735;382,42;424,92;618,38;NA;110;445;434,2;NA
"04-01-2016";NA;462;394;336;281;195;163;118;393,67;382,645;249,77;428,83;570,37;460,39;512,97;471,91;741,775;400,345;461,565;426,52;502,855;418,165;358,32;393,18;352,5;407,875;395,7;418,36;631,81;NA;118;462;438,9;NA
"05-01-2016";NA;479;403;347;290;195;167;124;390,34;393,64;252,44;414,175;572,71;468,055;516,66;460,225;744,75;375,435;479,55;439,065;514,33;411,315;370,93;391,21;359,33;411,145;404,44;415,205;640,3;NA;124;479;442,4;NA
"06-01-2016";NA;490;412;356;300;195;169;128;385,19;387,2;251,24;404,245;562,12;477,355;523,26;451,775;756,945;375,72;488,955;452,495;525,805;413,17;379,64;389,14;372,84;398,64;415,41;412,625;651,26;NA;128;490;443,8;NA
"07-01-2016";NA;495;420;364;311;193;170;129;380,3;373,24;254,18;391,19;567,03;482,295;527,36;448,745;779,73;382,5;502,765;466,77;539,795;420,245;384,8;382,6;380,19;387,7;427,01;416,48;651,88;NA;129;495;443,7;NA
"08-01-2016";NA;494;426;369;321;192;169;130;375,09;364,575;261,18;380,795;555,21;482,99;515,85;450,275;823,32;388,87;524,905;477,47;544,55;434,385;392,09;378,25;395,68;380,575;437,66;427,635;655,02;NA;130;494;444,4;NA
"09-01-2016";NA;492;432;372;327;190;167;129;375,75;355,99;274,43;364,72;550,7;473,565;498,99;452,375;849,655;378,345;553,535;482,23;550,295;443,685;398,17;371,17;404,9;374,625;454,48;434,125;670,56;NA;129;492;446,8;NA
"10-01-2016";NA;484,9;436;376;333;187;163;127;372,07;345,325;276,05;334,98;528,79;448,095;498,13;455,025;829,21;398,395;581,1;482,39;537,125;432,63;406,39;359,53;414,42;375,3;460,3;438,345;682,04;NA;127;484,9;446,1;NA
"11-01-2016";NA;472,8;439;382;334;184;159;126;376,38;336,735;288,67;301,145;501,09;428,2;489,56;453,385;771,68;407,815;593,515;480,995;528,46;424,79;409,5;357,6;428,73;369,4;463,05;448,17;697,35;NA;126;472,8;444,3;NA
"12-01-2016";NA;462,3;440;386;335;182;156;121;374,22;331,955;292,61;278,695;470,14;403,115;486,52;453,915;675,365;402,63;596,655;481,01;517,19;420,365;411,26;362,23;434,74;362,525;468;450,515;699,8;NA;121;462,3;441,9;NA
"13-01-2016";NA;451,7;439;383;339;181;154;115;376,71;327,795;304,9;269,175;449,08;392,045;483,77;449,995;606,335;392,55;611,245;475,485;508,535;415,6;429,77;360,05;441,26;360,315;470,74;449,69;684,58;NA;115;451,7;439,2;NA
"14-01-2016";NA;446,1;442;382;341;179;152;111;377,49;329,14;312,77;275,01;442,2;391,155;481,73;439,845;585,335;369,45;605,08;469,1;504,725;415,88;459,43;361,02;451,01;365,47;471,13;454,155;671,6;NA;111;446,1;440,6;NA
"15-01-2016";NA;442;445;378;345;180;151;108;380,66;335,165;332,53;286,765;435,56;398,765;493,54;435,48;595,235;344,9;590,675;468,13;504,72;421,995;491,18;368,52;468,77;384,495;469,05;459,79;650,86;NA;108;445;446,8;NA
"16-01-2016";NA;443,4;448;373;347;181;151;106;381,89;342,81;347,88;304,565;440,83;408,645;520,23;438,47;631,685;327,145;568,23;463,665;503,1;420,725;510,24;405,85;486,8;407,45;471,38;464,775;641,24;NA;106;448;452,3;NA
"17-01-2016";NA;440,2;450;371;347;183;150;107;379,3;348,525;362,94;329,77;451;418,315;527,74;442,13;647,75;311,65;511,04;463,885;510,14;422,855;527,08;436,52;504,79;430,73;472,03;465,31;627,8;NA;107;450;458,8;NA
"18-01-2016";NA;440,7;449;372;347;183;149;107;376,48;353,735;378,35;356,31;458,62;428,435;540,52;446,165;629,755;315,905;486,96;458,795;519,645;428,325;530,58;461,77;500,86;454,69;471,82;466,435;606,45;NA;107;449;464,9;NA
"19-01-2016";NA;438,6;448;376;343;185;147;109;380,01;365,165;387,17;376,535;470,4;433,755;538,1;459,235;607,625;317,115;495,71;455,455;525,87;430,92;527,95;482,5;483,86;468,37;473,15;465,395;594,42;NA;109;448;467,8;NA
"20-01-2016";NA;437,7;446;378;339;188;146;109;388,82;373,78;389,87;393,6;487,17;444,67;565,43;477,915;637,075;321,905;497,51;447,94;519,09;430,705;510;504,17;470,07;471,365;470,85;461,85;593,33;NA;109;446;469,9;NA
"21-01-2016";NA;437,8;442;376;335;192;146;110;401,79;376,775;388,49;404,77;507,13;452,68;580,45;494,955;668,695;328,2;479,06;440,915;517,94;428,375;484,71;513,88;461,79;465,725;462,23;450,27;594,61;NA;110;442;468,8;NA
"22-01-2016";NA;436,2;439;372;327;196;146;111;413,15;376,03;381,46;406,025;518,26;450,405;603,83;498,815;675,48;352,21;465,13;432,505;513,105;425,55;449,56;513,67;459,31;458,815;451,03;448,815;587,14;NA;111;439;466,2;NA
"23-01-2016";NA;434,8;439;368;318;199;146;112;425,63;377,69;370,6;397,925;509,34;442,665;625,51;488,35;674,695;382,09;480,545;431,18;504,875;426,135;423,31;516,26;460,21;449,715;435,78;441,65;588,8;NA;112;439;463,3;NA
"24-01-2016";NA;430,5;439;365;306;203;144;112;420,37;391,725;355,49;390,59;499,05;433,47;629,85;482,555;662,92;417,645;517,245;426,435;484,3;419,865;401,52;516,09;459,66;438,43;429,87;438,21;585,61;NA;112;439;457,5;NA
"25-01-2016";NA;427,6;440;363;294;205;141;112;410,25;393,39;341,89;388,565;489,05;426,61;621,34;468,415;648,22;450,39;506,35;427,885;466,21;406,42;389,99;510,21;456,15;424,78;429,44;434,02;584,06;NA;112;440;452,2;NA
"26-01-2016";NA;423,6;440;360;287;206;138;112;398,7;386;334,89;384,885;489,03;420,125;601,07;448,88;594,37;476,115;499,735;440,755;450,475;399,22;377,4;489,11;456,12;407,88;422,33;425,61;590,87;NA;112;440;445,8;NA
"27-01-2016";NA;421,8;436;356;282;208;138;110;387,81;376,775;319,78;382,695;487,67;408,965;579,37;428,87;534,655;494,625;478,445;449,735;444,625;396,415;363,78;461,3;462,2;385,385;413,7;421,745;606,99;NA;110;436;438,7;NA
"28-01-2016";NA;417,2;432;349;280;208;139;107;376,58;357,54;301,49;384,19;487,58;393,53;539,06;405,665;486,115;509,125;458,395;445,28;441,45;394,205;359,32;456,69;469,27;373,77;412,7;421,46;621,28;NA;107;432;430,3;NA
"29-01-2016";NA;411,7;428;345;277;208;139;106;365,43;327,04;287,89;384,51;483,43;381,465;490,68;384,56;462,775;520,99;439,41;433,17;448,785;396,05;366,8;460,67;481,49;362,385;421,99;422,4;631,41;NA;106;428;423,2;NA
"30-01-2016";NA;405,7;427;340;275;208;140;108;354,87;306,62;273,67;381,355;474,09;363,585;454,3;360,855;451,825;536,59;425,84;418,72;439,11;397,835;376,58;448,53;483,71;359,155;419,88;435,07;637,71;NA;108;427;413,2;NA
"31-01-2016";NA;400,8;430;335;278;208;140;112;344,69;277,205;255,14;368,485;451,18;352,1;424,79;340,905;441,605;547,99;420,405;389,87;439,52;387,145;387,81;433,93;491,7;352,555;428,02;441,275;644,77;NA;112;430;397,5;NA
"01-02-2016";NA;396,9;430;333;282;207;140;115;333,42;250,88;238,61;349,195;430,52;348,51;406,77;324,45;441,175;551,675;416,635;368,73;432,31;386,72;391,38;418,34;483,61;349,515;433,64;443,375;641,39;NA;115;430;385,5;NA
"02-02-2016";NA;394,5;426;328;289;206;139;119;321,41;227,015;229,57;323,165;415,28;347,185;396,4;310,165;445,46;526,58;423,54;356,36;422,75;383,36;392,36;409,01;466,12;351,625;435,68;435,125;635,66;NA;119;426;378,1;NA
"03-02-2016";NA;391;421;326;297;204;139;123;316,63;215,63;218,95;299,565;415,98;342,945;383,36;297,66;472,645;520,91;417,865;350,315;410,22;387,405;393,72;390,34;464,3;360,85;430,22;419,69;637,51;NA;123;421;372,3;NA
"04-02-2016";NA;391,9;418;321;306;201;139;126;314,58;222,52;218,93;280,08;421,13;340,85;374,65;290,575;498,855;550,07;399,37;345,945;392,895;396,93;394,97;388,24;447,75;374,95;425,19;401,09;625,8;NA;126;418;371,5;NA
"05-02-2016";NA;394,4;413;321;317;198;138;128;308,1;233,51;218,06;264,065;429,69;328,055;366,64;283,105;519,8;598,645;389,43;349,375;389,49;405,125;405,65;398,89;443,12;388,75;425,42;396,685;611,04;NA;128;413;372,5;NA
"06-02-2016";NA;399,3;407;321;324;194;136;130;299,49;244,725;220,34;259,1;433,04;310,2;361,45;284,685;532,96;604,365;390,89;359,32;383,795;396,775;420,76;414,42;449,47;401,79;424,59;396,935;599;NA;130;407;371,8;NA
"07-02-2016";NA;406,9;403;321;332;191;134;131;297,94;257,67;220,97;260,81;443,16;308,855;357,86;279,565;538,08;607,065;400,42;369,545;386,855;377,99;416,43;425,5;444,76;413,815;423,03;398,315;588,49;NA;131;406,9;372,5;NA
"08-02-2016";NA;409,9;399;324;337;190;132;130;296,88;268,35;221,81;270,61;458,05;304,635;364,02;275,865;548,59;594,88;408,025;378,285;391,13;359,175;412,98;447,59;447,5;407,315;419,32;400,035;580,14;NA;130;409,9;373,5;NA
"09-02-2016";NA;411;395;327;341;190;130;128;306,11;284,73;225,78;281,645;471,69;299,635;370,99;276,98;543,69;579,35;423,34;391,485;394,095;357,37;403,74;454,34;456,64;408,78;415,94;399,85;581,07;NA;128;411;378,7;NA
"10-02-2016";NA;410,6;389;325;343;190;128;127;314,85;311,11;235,71;291,11;482,11;299,265;369,78;280,01;549,8;575,575;453,31;409,5;399,135;356,905;401,96;469,56;455,31;403,69;408,94;395,325;565,28;NA;127;410,6;384;NA
"11-02-2016";NA;408;386;322;339;193;128;125;324,53;323,445;243,31;296,745;489,85;299,67;365,31;283,995;563,055;565,885;481,16;419,495;403,585;358,17;395,39;471,27;457,77;399,15;402,92;397,765;546,32;NA;125;408;388,7;NA
