"PERIODE";"Senti";"Sais_2014_2015";"Sais_2013_2014";"Sais_2012_2013";"Sais_2011_2012";"Sais_2010_2011";"Sais_2009_2010";"Sais_2008_2009";"Loc_Reg11";"Loc_Reg21";"Loc_Reg22";"Loc_Reg23";"Loc_Reg24";"Loc_Reg25";"Loc_Reg26";"Loc_Reg31";"Loc_Reg41";"Loc_Reg42";"Loc_Reg43";"Loc_Reg52";"Loc_Reg53";"Loc_Reg54";"Loc_Reg72";"Loc_Reg73";"Loc_Reg74";"Loc_Reg82";"Loc_Reg83";"Loc_Reg91";"Loc_Reg93";"Loc_Reg94";"MIN_Saison";"MAX_Saison";"IN_Def";"IN_Temp"
"09-12-2015";NA;99,7;96,7;99,4;102,4;91,5;NA;NA;89,38;86,18;88,59;91,045;90,39;89,995;85,51;89,205;85,085;86,775;80,27;90,73;91,97;93,66;90,57;88;88,45;86,39;87,47;87,515;90,09;78,465;91,5;102,4;89,1;NA
"10-12-2015";NA;99,9;97;99,8;102,3;91,7;NA;NA;89,42;86,19;88,89;91,415;90,55;90,14;85,78;89,125;85,095;86,9;80,425;91,23;92,135;93,81;90,95;88,26;88,7;86,57;87,79;87,91;90,32;79,195;91,7;102,3;89,2;NA
"11-12-2015";NA;100;97,2;100,1;102,3;91,8;NA;NA;89,4;86,255;89,29;91,615;90,49;90,305;85,93;89,065;85,15;86,68;80,585;91,425;92,265;93,655;91,16;88,47;88,96;86,54;88,01;88,305;90,54;80,775;91,8;102,3;89,3;NA
"12-12-2015";NA;99,9;97,4;100,5;102,2;91,9;NA;NA;89,32;86,345;89,59;91,65;90,31;90,58;85,95;89,17;85,145;86,25;80,715;91,3;92,3;93,28;91,21;88,55;89,18;86,525;88,2;88,67;90,74;82,76;91,9;102,2;89,4;NA
"13-12-2015";NA;99,7;97,5;100,6;102,2;92;NA;NA;89,24;86,59;89,78;91,49;90,06;90,97;86,08;89,37;85,125;85,97;80,955;91,08;92,38;92,67;91,28;88,65;89,49;86,53;88,38;88,965;90,79;84,74;92;102,2;89,5;NA
"14-12-2015";NA;99,4;97,5;100,5;102,2;92,2;NA;NA;89,17;86,75;89,97;91,43;89,89;91,25;86,3;89,59;85,205;85,625;81,36;90,895;92,53;92,11;91,33;88,73;89,84;86,65;88,68;89,19;91,13;86,435;92,2;102,2;89,5;NA
"15-12-2015";NA;99,3;97,5;100,3;102,4;92,5;NA;NA;89,27;86,975;90,18;91,365;89,81;91,65;86,57;89,89;85,51;85,71;81,92;90,795;92,725;91,685;91,44;88,83;90,16;86,88;89,06;89,42;91,32;87,93;92,5;102,4;89,7;NA
"16-12-2015";NA;99,3;97,4;100;102,5;92,9;NA;NA;89,47;87,045;90,29;91,425;89,86;92,105;86,78;90,03;85,865;85,815;82,525;90,94;93,005;91,49;91,6;89,01;90,56;87,23;89,48;89,645;91,43;89,385;92,9;102,5;89,9;NA
"17-12-2015";NA;99,5;97,3;99,9;102,7;93,3;NA;NA;89,71;87;90,23;91,51;90,09;92,56;86,99;90,08;86,155;86,195;82,985;91,25;93,58;91,495;91,76;89,39;90,92;87,445;89,94;89,955;91,41;90,595;93,3;102,7;90,1;NA
"18-12-2015";NA;99,8;97,3;100,1;102,9;94;NA;NA;89,94;87,01;90,14;91,785;90,64;93,065;87,16;90,015;86,46;86,91;83,345;91,815;94,485;91,75;91,97;89,85;91,29;87,775;90,36;90,39;91,49;91,33;94;102,9;90,3;NA
"19-12-2015";NA;100,1;97,5;100,5;103,2;94,7;NA;NA;90,16;87,235;90,06;92,335;91,36;93,705;87,28;90,02;86,8;87,555;83,635;92,6;95,66;92,39;92,34;90,54;91,77;88,34;90,82;90,91;91,52;91,775;94,7;103,2;90,6;NA
"20-12-2015";NA;100,7;97,7;101,1;103,8;95,4;NA;NA;90,63;87,725;90,12;93,14;92,25;94,56;87,61;90,14;87,465;88,275;84,31;93,72;96,92;93,23;92,92;91,5;92,49;89,05;91,48;91,67;91,71;92,085;95,4;103,8;91,2;NA
"21-12-2015";NA;101,7;98;102;104,4;96,2;NA;NA;91,34;88,775;90,51;94,185;93,39;95,66;88,1;90,435;88,51;89,015;85,12;95,075;98,285;94,36;93,88;92,67;93,55;89,95;92,44;92,405;92,09;92,555;96,2;104,4;92;NA
"22-12-2015";NA;102,7;98,5;103,1;105;97;NA;NA;92,24;90,175;91,23;95,415;94,68;96,805;88,83;91,165;89,82;89,84;86,215;96,52;99,565;95,84;94,94;94,08;94,82;90,935;93,69;93,31;92,9;93,145;97;105;93;NA
"23-12-2015";NA;103,8;99,4;104,5;105,4;97,6;NA;NA;93,11;91,52;91,92;96,575;95,73;97,775;89,66;92,05;90,94;90,945;87,5;97,86;100,91;97,265;95,97;95,54;96,07;91,925;94,96;94,325;93,77;93,745;97,6;105,4;94;NA
"24-12-2015";NA;104,9;100,9;105,9;105,7;97,9;NA;NA;93,62;92,625;92,69;97,48;96,57;98,285;90,38;92,685;91,845;92,255;88,73;98,72;101,69;98,345;96,67;96,67;96,99;92,615;95,83;95,25;94,61;93,935;97,9;105,9;94,8;NA
"25-12-2015";NA;105,5;102,5;107;105,8;97,9;NA;NA;93,74;93,185;93,19;97,975;96,83;98,33;90,99;93,175;92,575;93,395;89,77;99,01;101,86;98,67;96,97;97,32;97,49;93,03;96,28;95,91;95,19;94,015;97,9;107;95,3;NA
"26-12-2015";NA;105,3;103,2;107,7;105,6;97,7;NA;NA;93,65;93,785;93,59;98,165;96,88;97,985;91,52;93,685;93,21;94,565;90,685;99,03;101,785;98,655;96,87;97,49;97,67;93,21;96,44;96,255;95,7;94,05;97,7;107,7;95,5;NA
"27-12-2015";NA;104,8;102,9;107,8;105,5;97,4;NA;NA;93,55;94,19;93,95;98,15;96,87;97,67;91,98;94,12;93,885;95,745;91,66;98,97;101,71;98,54;96,66;97,67;97,8;93,22;96,46;96,48;96,07;93,91;97,4;107,8;95,6;NA
"28-12-2015";NA;104,3;102;107,3;105;97;NA;NA;93,46;94,445;94,36;97,965;96,64;97,305;92,46;94,6;94,285;96,61;92,53;98,735;101,625;98,155;96,3;97,66;97,83;92,97;96,46;96,755;96,35;93,98;97;107,3;95,7;NA
"29-12-2015";NA;103,8;101,2;106,3;104,3;96,5;NA;NA;93,4;94,235;94,59;97,525;95,99;97;92,48;94,74;94,24;96,9;92,925;98,285;101,305;97,495;95,94;97,41;97,6;92,72;96,2;96,905;96,64;94,32;96,5;106,3;95,5;NA
"30-12-2015";NA;103,4;100,6;105,2;103,3;95,8;NA;NA;93,12;93,255;94,19;96,985;94,85;96,4;91,96;94,17;93,2;96,31;92,41;97,365;100,52;96,415;95,2;96,31;96,63;92,09;95,05;96,515;96,21;94,79;95,8;105,2;94,9;NA
"31-12-2015";NA;103,1;100,2;104,2;102;94,9;NA;NA;92,46;91,5;93,11;96,33;93,25;95,35;90,97;92,99;91,89;94,97;90,815;96;99,485;95,155;94,04;94,27;94,77;90,925;93,09;95,525;95,27;94,33;94,9;104,2;93,6;NA
"01-01-2016";NA;102,1;102,1;102,4;97,8;99,7;93;NA;101,46;102,315;101,24;103,335;101,17;102,01;103,14;101,38;104,94;106,84;106,595;102,83;105,37;99,9;100,89;101,99;102,36;102,97;101,97;104,21;102,84;103,025;93;102,4;102,5;NA
"02-01-2016";NA;101,8;101,5;101,6;96,8;98,7;92,1;NA;100,37;100,135;99,38;101,875;99,51;100,36;101,53;99,39;103,11;104,73;103,96;100,995;103,705;98,455;99,07;98,9;99,93;101,055;99,79;102,47;101,21;99,55;92,1;101,8;100,6;NA
"03-01-2016";NA;101,2;100,7;100,9;95,9;98;91,2;NA;99,36;98,185;97,74;100,495;98,12;98,7;100;97,88;101,35;102,625;101,525;99,285;102,22;97,33;97,42;96,35;98,14;99,245;97,92;100,895;99,93;96,375;91,2;101,2;99;NA
"04-01-2016";NA;100,5;99,7;100,1;95,2;97,6;90,5;NA;98,61;97,1;96,75;99,415;97,22;97,255;98,75;96,87;100,09;101,3;99,99;98,04;101,135;96,615;96,2;94,9;97,03;97,975;96,82;99,75;98,95;93,625;90,5;100,5;97,9;NA
"05-01-2016";NA;99,8;98,4;99,2;94,6;97,4;90,2;NA;98,12;96,54;96,23;98,775;96,79;96,445;98,02;96,34;99,18;100,42;99,185;97,245;100,53;96,235;95,48;94,31;96,48;97,25;96,33;99,025;98,27;92,04;90,2;99,8;97,3;NA
"06-01-2016";NA;99,1;97,2;98,2;94;97,2;90;NA;97,84;96,095;95,85;98,115;96,46;95,63;97,46;95,96;98,35;99,76;98,555;96,645;100,095;95,995;94,96;94,21;96,28;96,605;96,04;98,485;97,73;91,63;90;99,1;96,8;NA
"07-01-2016";NA;98,4;96,2;97,3;93,5;96,9;89,8;NA;97,61;95,67;95,48;97,455;96,06;94,99;97,01;95,565;97,595;99,18;98,02;96,105;99,83;95,74;94,5;94,32;96,08;96,03;95,8;98,195;97,45;91,755;89,8;98,4;96,4;NA
"08-01-2016";NA;97,9;95,2;96,6;93,1;96,7;89,5;NA;97,25;95,3;95,15;96,81;95,59;94,455;96,54;95,175;96,955;98,585;97,68;95,515;99,61;95,445;94,15;94,58;95,87;95,46;95,45;98,03;97,33;92,025;89,5;97,9;96;NA
"09-01-2016";NA;97,5;94,6;96,2;93;96,5;89,1;NA;96,79;94,97;94,93;96,16;94,96;94,015;96,02;94,815;96,425;97,995;97,36;94,845;99,08;94,97;93,63;94,84;95,62;94,86;95,1;97,92;97,29;92,53;89,1;97,5;95,7;NA
"10-01-2016";NA;97,4;94,2;96,1;93,1;96,6;88,9;NA;96,52;94,98;94,83;95,705;94,4;93,865;95,62;94,55;95,955;97,16;97,115;94,205;98,435;94,405;93,18;95,16;95,47;94,355;94,75;98,015;97,28;93,145;88,9;97,4;95,4;NA
"11-01-2016";NA;97,3;94;96;93,4;97,2;88,8;NA;96,47;94,99;94,81;95,68;94,03;93,965;95,44;94,545;95,72;96,47;97,07;93,8;97,645;93,95;92,85;95,6;95,49;94,115;94,55;98,09;97,48;93,865;88,8;97,3;95,3;NA
"12-01-2016";NA;97,4;93,9;96;93,8;98;88,9;NA;96,72;95,16;95,06;95,875;93,93;94,095;95,51;94,745;95,88;96,03;97,23;93,635;97,355;93,71;92,76;95,97;95,88;94,225;94,54;98,335;97,9;94,665;88,9;98;95,5;NA
"13-01-2016";NA;97,7;93,9;96,2;94,3;98,8;89,3;NA;97;95,305;95,3;96,11;94,15;94,195;95,73;95,03;96,37;95,895;97,43;93,9;97,38;93,655;92,78;96,4;96,3;94,61;94,75;98,83;98,37;94,89;89,3;98,8;95,7;NA
"14-01-2016";NA;98;94;96,5;94,7;99,5;89,6;NA;97,29;95,72;95,64;96,305;94,54;94,37;95,97;95,495;96,78;95,99;97,805;94,21;97,555;93,7;93,15;96,77;96,75;95,22;94,97;99,475;98,95;94,36;89,6;99,5;96,1;NA
"15-01-2016";NA;98,5;94,2;97,1;95,3;100,2;90;NA;97,57;96,45;96,01;96,59;95,21;94,59;96,26;96,02;97,34;96,23;98,425;94,67;97,935;93,82;93,72;96,98;97;95,89;95,44;100,25;99,64;93,425;90;100,2;96,5;NA
"16-01-2016";NA;99;94,4;97,9;95,9;101;90,4;NA;97,81;97,46;96,49;96,95;96,02;94,905;96,5;96,765;98,065;96,52;99,26;95,365;98,42;94,1;94,59;97,44;97,37;96,525;96,07;101,005;100,39;92,6;90,4;101;97,1;NA
"17-01-2016";NA;99,7;94,8;98,8;96,5;101,8;90,9;NA;98,19;98,77;97,05;97,41;96,91;95,055;96,9;97,62;98,94;97,02;100,2;96,32;99,005;94,63;95,53;98,11;97,98;97,15;96,84;101,84;101,17;92,145;90,9;101,8;97,8;NA
"18-01-2016";NA;100,6;95,2;99,7;97,2;102,6;91,5;NA;98,61;99,94;97,63;98,05;97,92;95,39;97,34;98,535;99,83;97,625;101,09;97,395;99,715;95,32;96,58;99,02;98,72;97,75;97,76;102,695;102,01;92,31;91,5;102,6;98,5;NA
"19-01-2016";NA;101,6;95,8;100,7;97,6;103,4;92;NA;99,07;101,1;98,25;98,675;98,91;95,735;97,97;99,5;100,43;98,36;102,115;98,57;100,53;96,075;97,52;100,1;99,47;98,46;98,72;103,465;102,8;93,165;92;103,4;99,3;NA
"20-01-2016";NA;102,5;96,5;101,6;97,8;104;92,5;NA;99,6;101,99;98,88;99,23;99,85;96,195;98,64;100,36;100,865;98,785;103,13;99,66;101,38;96,885;98,37;100,94;100,14;99,28;99,67;104,465;103,8;94,365;92,5;104;100;NA
"21-01-2016";NA;103,5;97,1;102,5;97,9;104,5;93,1;NA;100,14;102,495;99,51;99,72;100,67;96,63;99,37;100,88;101,34;99,225;104,07;100,54;102,21;97,565;99;101,58;100,56;100,145;100,43;105,47;104,62;95,5;93,1;104,5;100,6;NA
"22-01-2016";NA;104,5;97,7;103,5;97,8;104,9;93,7;NA;100,56;102,835;99,93;100,13;101,22;96,935;100,23;100,97;102,115;99,595;104,76;101,09;102,72;98,095;99,28;101,83;100,82;101,08;101,09;106,295;105,26;96,83;93,7;104,9;101,1;NA
"23-01-2016";NA;105,3;98,1;104,5;98;105,5;94,1;NA;100,77;103,07;99,94;100,36;101,54;96,965;100,96;100,755;102,895;100,01;105,41;101,41;103,08;98,405;99,35;101,99;100,98;101,925;101,71;107,04;106,08;98;94,1;105,5;101,4;NA
"24-01-2016";NA;106;98,4;105,6;98,2;106;94,3;NA;101;103,485;100,07;100,505;101,7;96,93;101,87;100,3;103,66;100,465;106,075;101,665;103,17;98,58;99,32;102,02;101,02;102,87;102,15;107,765;107,13;98,635;94,3;106;101,6;NA
"25-01-2016";NA;106,5;98,5;106,5;98,3;106,6;94,5;NA;101,25;103,85;100,35;100,725;101,74;96,695;102,81;99,89;103,95;100,785;106,895;101,77;103,225;98,785;99,29;101,93;101,03;103,91;102,74;108,345;108,23;98,905;94,5;106,6;101,8;NA
"26-01-2016";NA;107,2;98,5;107,3;98,4;107;94,6;NA;101,45;104,14;100,64;100,825;101,64;96,56;103,57;99,605;104,025;101,145;107,515;101,76;103,27;98,81;99,22;101,86;100,99;104,905;103,16;108,92;109,5;98,49;94,6;107,3;102;NA
"27-01-2016";NA;107,8;98,6;108;98,4;107,2;94,8;NA;101,62;104,085;100,69;100,86;101,46;96,77;104,07;99,32;103,82;101,405;108,455;101,855;103,205;98,61;99,1;101,71;100,85;105,765;103,51;109,645;110,81;97,685;94,8;108;102,1;NA
"28-01-2016";NA;108,2;98,5;108,6;98,4;107,3;94,8;NA;101,9;103,905;100,49;100,805;101,25;96,99;104,34;99,03;103,61;101,955;108,765;101,79;103,025;98,39;98,97;101,4;100,67;106,39;103,74;110,3;112,08;96,745;94,8;108,6;102,3;NA
"29-01-2016";NA;108,4;98,7;109;98,4;107,1;94,9;NA;102,19;103,415;100,03;100,775;101,07;97,22;104,18;98,67;103,355;102,47;108,745;101,665;102,725;98,165;98,9;101,09;100,5;106,815;103,92;110,885;113,11;95,475;94,9;109;102,3;NA
"30-01-2016";NA;108,4;99;109,3;98,5;107;94,7;NA;102,22;102,98;99,48;100,64;100,84;97,41;104;98,41;103,11;102,94;108,53;101,375;102,375;97,825;98,68;100,71;100,31;107,175;103,99;111,52;114,19;94,19;94,7;109,3;102,2;NA
"31-01-2016";NA;108,2;99,2;109,2;98,8;107;94,6;NA;102,24;102,355;98,99;100,545;100,64;97,735;103,74;98,15;102,91;103,415;108,19;101,115;102,18;97,565;98,5;100,31;100,04;107,69;104,17;112,23;115,25;93,05;94,6;109,2;102,2;NA
"01-02-2016";NA;108,2;99,3;108,9;99,1;107,1;94,5;NA;102,29;101,58;98,6;100,425;100,62;98,38;103,62;97,93;102,605;103,75;107,815;101;102,17;97,62;98,5;100,15;99,94;108,285;104,37;113,255;116,27;92,295;94,5;108,9;102,1;NA
"02-02-2016";NA;108,2;99,4;108,3;99,5;107,3;94,5;NA;102,43;101,315;98,56;100,42;100,72;99,155;103,6;97,82;102,42;103,835;107,585;101,125;102,28;97,85;98,68;100,31;100,15;109,02;104,78;114,455;117,29;92,17;94,5;108,3;102,2;NA
"03-02-2016";NA;108,4;99,5;107,7;99,8;107,6;94,6;NA;102,62;101,345;98,67;100,385;100,89;99,915;103,65;97,705;102,315;103,985;107,275;101,33;102,46;98,195;98,97;100,72;100,68;109,995;105,4;115,645;118,3;92,915;94,6;108,4;102,4;NA
"04-02-2016";NA;108,6;99,7;107,2;100;107,6;94,8;NA;102,88;101,46;98,91;100,43;100,95;100,31;103,68;97,57;102,12;104,59;106,97;101,415;102,485;98,605;99,26;101,19;101,33;110,845;106,01;116,575;118,58;94,56;94,8;108,6;102,6;NA
"05-02-2016";NA;108,6;100;107;100,2;107,5;94,7;NA;103,11;101,655;99,25;100,49;100,8;100,505;103,67;97,38;101,965;105,62;106,45;101,34;102,195;98,745;99,57;101,85;101,94;111,585;106,84;117,135;118,83;96,38;94,7;108,6;102,6;NA
"06-02-2016";NA;108,6;100,2;107;100,6;107,3;94,5;NA;103,33;101,77;99,6;100,535;100,4;100,585;103,7;97,225;101,86;106,525;105,855;101,085;101,88;98,65;99,82;102,61;102,49;112,495;107,47;117,535;118,67;98,45;94,5;108,6;102,7;NA
"07-02-2016";NA;108,5;100,3;107;100,9;107,1;94,3;NA;103,45;101,89;99,83;100,53;100,05;100,78;103,66;97,005;101,9;107,455;105,415;100,88;101,79;98,57;100,13;103,53;103,03;113,04;108,02;117,6;118,13;100,405;94,3;108,5;102,8;NA
"08-02-2016";NA;108,3;100,4;106,9;101,2;107;94,2;NA;103,68;101,825;100,15;100,545;99,93;101,005;103,8;96,825;101,995;108,33;105,28;100,815;101,515;98,625;100,4;104,36;103,72;113,365;108,67;117,38;117,76;101,495;94,2;108,3;103,1;NA
"09-02-2016";NA;108,3;100,5;106,7;101,6;107;94,2;NA;103,9;101,785;100,38;100,52;99,99;100,915;104,14;96,86;102,035;109,075;105,285;100,725;101,47;98,875;100,63;105,14;104,45;113,57;109,27;116,97;117,26;102,205;94,2;108,3;103,4;NA
"10-02-2016";NA;108,4;100,7;106,4;102;106,7;94,2;NA;104,09;101,69;100,43;100,575;100,04;100,575;104,49;97,01;101,89;109,885;105,555;100,735;101,2;99,035;100,71;105,65;105,08;113,73;109,78;116,78;117,05;102,31;94,2;108,4;103,6;NA
"11-02-2016";NA;108,5;100,9;106,4;102,4;106,2;94;NA;104,29;101,595;100,47;100,655;99,99;100,01;104,84;97,28;101,625;110,215;105,845;100,695;100,905;99,03;100,63;106,05;105,48;113,59;110,15;116,675;117,06;101,895;94;108,5;103,7;NA
"12-02-2016";NA;108,3;101,1;106,5;102,7;105,6;93,8;NA;104,42;101,435;100,22;100,68;99,94;99,53;105,19;97,685;101,38;110,23;106,25;100,355;100,635;98,855;100,36;106,26;105,56;113,37;110,33;116,935;117,08;101,085;93,8;108,3;103,7;NA
