"PERIODE";"Senti";"Sais_2014_2015";"Sais_2013_2014";"Sais_2012_2013";"Sais_2011_2012";"Sais_2010_2011";"Sais_2009_2010";"Sais_2008_2009";"Sais_2007_2008";"Loc_Reg11";"Loc_Reg21";"Loc_Reg22";"Loc_Reg23";"Loc_Reg24";"Loc_Reg25";"Loc_Reg26";"Loc_Reg31";"Loc_Reg41";"Loc_Reg42";"Loc_Reg43";"Loc_Reg52";"Loc_Reg53";"Loc_Reg54";"Loc_Reg72";"Loc_Reg73";"Loc_Reg74";"Loc_Reg82";"Loc_Reg83";"Loc_Reg91";"Loc_Reg93";"Loc_Reg94";"MIN_Saison";"MAX_Saison";"IN_Def";"IN_Temp"
"29-07-2016";NA;0,616046689545547;0,391724921757555;0,490607885900444;0,667742613605945;0,597789539439606;0,586177931314258;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,391724921757555;2,72616418825562;NA;NA
"30-07-2016";NA;0,601606005772048;0,373355492468898;0,485537358944446;0,659982857237903;0,560135847224339;0,634430683762586;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,373355492468898;2,69657285037882;NA;NA
"31-07-2016";NA;0,566008483501642;0,358128603667629;0,480162556859411;0,651124977713086;0,529397340548932;0,683098936853082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,358128603667629;2,68037959576544;NA;NA
"01-08-2016";NA;0,516132958800033;0,346876322540131;0,473565694269576;0,642834639578374;0,508227710521424;0,718883969430226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,346876322540131;2,65931382665402;NA;NA
"02-08-2016";NA;0,463975756949917;0,337410637306154;0,46413186258402;0,627823438039035;0,496595292296184;0,734372854350844;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,337410637306154;2,63083252011752;NA;NA
"03-08-2016";NA;0,41821920599758;0,328653395923736;0,45117640950771;0,602018119162304;0,494664667517814;0,727535427276641;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,328653395923736;2,59235035159939;NA;NA
"04-08-2016";NA;0,383067154670453;0,32553495438089;0,438497038727243;0,568167187786347;0,507536765179842;0,692951966098599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,32553495438089;2,54015190766294;NA;NA
"05-08-2016";NA;0,364606075825888;0,329155992441979;0,428683538110644;0,530568746751363;0,535109772031415;0,631428090205478;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,329155992441979;2,48373185450648;NA;NA
"06-08-2016";NA;0,365544624094682;0,342392134538602;0,427865884382456;0,496719419749085;0,571027578805878;0,559281135899011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,342392134538602;2,46661148675837;NA;NA
"07-08-2016";NA;0,381397272891628;0,363975117892441;0,436316730692155;0,468287547763825;0,614997089775189;0,490304858134378;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,363975117892441;2,50378071545785;NA;NA
"08-08-2016";NA;0,405649115865323;0,38719419400813;0,447516873929467;0,437441022575144;0,664319205540458;0,428895853829908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,38719419400813;2,54254898609388;NA;NA
"09-08-2016";NA;0,432169794186675;0,410259620621807;0,460739673317254;0,404794702427909;0,713943068954815;0,380467933332526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,380467933332526;2,56460031537857;NA;NA
"10-08-2016";NA;0,45840809349984;0,431888417086815;0,472396864156463;0,373773360323785;0,755951926848651;0,351570665264068;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,351570665264068;2,60276576409503;NA;NA
"11-08-2016";NA;0,4773106236962;0,448757782449157;0,472723259151775;0,345142394500285;0,767759613640644;0,343790005110539;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,343790005110539;2,67408062285279;NA;NA
"12-08-2016";NA;0,482487146807709;0,458066907430908;0,461234534834886;0,32136129851599;0,734095892778111;0,355159344241938;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,32136129851599;2,74355816619906;NA;NA
"13-08-2016";NA;0,468849299530377;0,462227306633127;0,442523262334756;0,305676353369495;0,666814473163309;0,381564153298501;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,305676353369495;2,74293280651552;NA;NA
"14-08-2016";NA;0,438634708381987;0,465123218689947;0,420178873032173;0,304060348626637;0,585096195825986;0,416568592479189;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,304060348626637;2,64899605033571;NA;NA
"15-08-2016";NA;0,398039515869936;0,471229856047784;0,39602614174031;0,318930647482945;0,508175050873801;0,45829060914251;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,318930647482945;2,47554476012542;NA;NA
"16-08-2016";NA;0,349701876961926;0,484684907704155;0,373489661360803;0,347826537427596;0,454439087691778;0,508374113509998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,347826537427596;2,26524248825827;NA;NA
"17-08-2016";NA;0,301706295248126;0,5024900534094;0,3580914061811;0,38636198082535;0,422779711249409;0,560076839458521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,301706295248126;2,06404205025472;NA;NA
"18-08-2016";NA;0,264374517302689;0,519850951246222;0,35215447890452;0,427854001317709;0,411263149749927;0,610207053386306;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,264374517302689;1,92255262918046;NA;NA
"19-08-2016";NA;0,241029218639353;0,540612578749351;0,356524525971504;0,468263294697298;0,42494507675078;0,657989522393912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,241029218639353;1,8653568183545;NA;NA
"20-08-2016";NA;0,234359158760119;0,563594624143142;0,369687863551691;0,505762346435472;0,459068931395952;0,698691839366976;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,234359158760119;1,86647971794519;NA;NA
"21-08-2016";NA;0,249420324101785;0,574861560316835;0,390361661801352;0,536211211621871;0,500751448730483;0,7344084316709;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,249420324101785;1,92269209594465;NA;NA
"22-08-2016";NA;0,284390526831627;0,572072685403819;0,420538123318153;0,557611398437675;0,53982885835362;0,776843206147358;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,284390526831627;2,07090153939758;NA;NA
"23-08-2016";NA;0,332241675888537;0,559849327591902;0,457027765345475;0,570478931160325;0,569861182885971;0,826885195708467;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,332241675888537;2,31949542549739;NA;NA
"24-08-2016";NA;0,383134164317255;0,542579517238349;0,495565409869118;0,575848435666436;0,582381686443439;0,865725980224062;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,383134164317255;2,63347414631618;NA;NA
"25-08-2016";NA;0,430592790730356;0,526600242825213;0,532738369207683;0,581127244547622;0,584039806214072;0,885815721536171;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,430592790730356;2,97466858138812;NA;NA
"26-08-2016";NA;0,472151109514477;0,517415644339345;0,564032796455944;0,58971212587005;0,586316210130477;0,886914340629164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,472151109514477;3,3136869799861;NA;NA
"27-08-2016";NA;0,510495163510744;0,517632317996264;0,583857631046005;0,601706170771169;0,594433561278905;0,870324120310766;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,510495163510744;3,6752198189297;NA;NA
"28-08-2016";NA;0,549782927740707;0,529452289159019;0,591690539377549;0,616363942142253;0,609413861987976;0,851419395066721;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,529452289159019;4,07716578040286;NA;NA
"29-08-2016";NA;0,592236187372657;0,555991358671104;0,596307103769607;0,632079853961115;0,629865738037396;0,839412522677628;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,555991358671104;4,55763603003936;NA;NA
"30-08-2016";NA;0,64129414116557;0,594501359571551;0,604189014223953;0,652460790554076;0,650549102782995;0,832415329429512;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,594501359571551;5,1444336966812;NA;NA
"31-08-2016";NA;0,694362437106785;0,645318458249738;0,616850883994533;0,677916149693327;0,67723537044593;0,844269996382004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,616850883994533;5,78103474740874;NA;NA

